#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Correction ID, Restricted, ap_type, Observation ID, Instrument, Aperture, FPX, FPY, File Name, zipname, File Size, visitId, Date, dataURI, selected
#@string, string, string, string, string, string, float, float, string, string, string, string, float, string, string
corr_id,isRestricted,ap_type,obs_id,instrume,apername,fpx,fpy,fileName,zipname,fileSize,visitId,date_obs_mjd,dataURI,_selected_
R2022041902,False,OPD,V01465053001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.768496,R2022041902-NRCA3_FP1-2.fits,,1267200,01465053001,59687.6194224537,mast:JWST/product/R2022041902-NRCA3_FP1-2.fits,False
R2022041902,False,OPD,V01465059001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.767973,R2022041902-NRCA3_FP1-3.fits,,1267200,01465059001,59687.7324930556,mast:JWST/product/R2022041902-NRCA3_FP1-3.fits,False
R2022041902,False,OPD,V01465065001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.767973,R2022041902-NRCA3_FP1-4.fits,,1267200,01465065001,59687.8430949074,mast:JWST/product/R2022041902-NRCA3_FP1-4.fits,False
R2022041902,False,OPD,V01465071001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.767973,R2022041902-NRCA3_FP1-5.fits,,1267200,01465071001,59687.9493449074,mast:JWST/product/R2022041902-NRCA3_FP1-5.fits,False
R2022041902,False,OPD,V01465077001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.767973,R2022041902-NRCA3_FP1-6.fits,,1267200,01465077001,59688.0773263889,mast:JWST/product/R2022041902-NRCA3_FP1-6.fits,False
R2022041902,False,OPD,V01465083001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.768496,R2022041902-NRCA3_FP1-7.fits,,1267200,01465083001,59688.157974537,mast:JWST/product/R2022041902-NRCA3_FP1-7.fits,False
R2022041902,False,OPD,V01465089001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16048,-0.767973,R2022041902-NRCA3_FP1-8.fits,,1267200,01465089001,59688.3930729167,mast:JWST/product/R2022041902-NRCA3_FP1-8.fits,False
R2022041905,False,OPD,V01465001001P0000000002101,NIRCam-A,NRCA3_FP1,-1.1642,-0.773119,R2022041905-NRCA3_FP1-1.fits,,6419520,01465001001,59686.1132777778,mast:JWST/product/R2022041905-NRCA3_FP1-1.fits,False
R2022041905,False,OPD,V01465091001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16399,-0.773326,R2022041905-NRCA3_FP1-2.fits,,6419520,01465091001,59688.4973831019,mast:JWST/product/R2022041905-NRCA3_FP1-2.fits,False
R2022041906,False,OPD,V01465004001P0000000002101,NIRCam-A,NRCA3_FP1,-1.1619,-0.773692,R2022041906-NRCA3_FP1-1.fits,,2041920,01465004001,59686.4286203704,mast:JWST/product/R2022041906-NRCA3_FP1-1.fits,False
R2022041906,False,OPD,V01465005001P0000000002101,NIRCam-A,NRCA3_FP2MIMF,-0.458577,-1.38479,R2022041906-NRCA3_FP2MIMF-2.fits,,2016000,01465005001,59686.4416701389,mast:JWST/product/R2022041906-NRCA3_FP2MIMF-2.fits,False
R2022041906,False,OPD,V01465006001P0000000002101,NIRCam-A,NRCA1_FP3MIMF,-2.4485,-1.3805,R2022041906-NRCA1_FP3MIMF-3.fits,,2041920,01465006001,59686.4604212963,mast:JWST/product/R2022041906-NRCA1_FP3MIMF-3.fits,False
R2022041906,False,OPD,V01465007001P0000000002101,NIRCam-A,NRCA2_FP4MIMF,-2.45202,0.639953,R2022041906-NRCA2_FP4MIMF-4.fits,,2085120,01465007001,59686.4796701389,mast:JWST/product/R2022041906-NRCA2_FP4MIMF-4.fits,False
R2022041906,False,OPD,V01465008001P0000000002101,NIRCam-A,NRCA4_FP5MIMF,-0.526785,0.577112,R2022041906-NRCA4_FP5MIMF-5.fits,,2059200,01465008001,59686.5010474537,mast:JWST/product/R2022041906-NRCA4_FP5MIMF-5.fits,False
R2022041906,False,OPD,V01465010001P0000000002101,NIRCam-B,NRCB4_FP1,1.2782,-0.548378,R2022041906-NRCB4_FP1-6.fits,,2041920,01465010001,59686.5367025463,mast:JWST/product/R2022041906-NRCB4_FP1-6.fits,False
R2022041906,False,OPD,V01465011001P0000000002101,NIRCam-B,NRCB4_FP2MIMF,0.453337,-1.37856,R2022041906-NRCB4_FP2MIMF-7.fits,,2041920,01465011001,59686.5579351852,mast:JWST/product/R2022041906-NRCB4_FP2MIMF-7.fits,False
R2022041906,False,OPD,V01465012001P0000000002101,NIRCam-B,NRCB2_FP3MIMF,2.44322,-1.37788,R2022041906-NRCB2_FP3MIMF-8.fits,,2041920,01465012001,59686.5778206019,mast:JWST/product/R2022041906-NRCB2_FP3MIMF-8.fits,False
R2022041906,False,OPD,V01465013001P0000000002101,NIRCam-B,NRCB1_FP4MIMF,2.4403,0.648957,R2022041906-NRCB1_FP4MIMF-9.fits,,2033280,01465013001,59686.595587963,mast:JWST/product/R2022041906-NRCB1_FP4MIMF-9.fits,False
R2022041906,False,OPD,V01465014001P0000000002101,NIRCam-B,NRCB3_FP5MIMF,0.457887,0.646167,R2022041906-NRCB3_FP5MIMF-10.fits,,2067840,01465014001,59686.6142175926,mast:JWST/product/R2022041906-NRCB3_FP5MIMF-10.fits,False
R2022041906,False,OPD,V01465016001P0000000002101,FGS-1,FGS1_FP1MIMF,-3.46416,-3.81308,R2022041906-FGS1_FP1MIMF-11.fits,,1252800,01465016001,59686.6477546296,mast:JWST/product/R2022041906-FGS1_FP1MIMF-11.fits,False
R2022041906,False,OPD,V01465017001P0000000002101,FGS-1,FGS1_FP2MIMF,-2.33756,-4.84553,R2022041906-FGS1_FP2MIMF-12.fits,,1252800,01465017001,59686.6665625,mast:JWST/product/R2022041906-FGS1_FP2MIMF-12.fits,False
R2022041906,False,OPD,V01465018001P0000000002101,FGS-1,FGS1_FP3MIMF,-4.32466,-4.46961,R2022041906-FGS1_FP3MIMF-13.fits,,1252800,01465018001,59686.6853599537,mast:JWST/product/R2022041906-FGS1_FP3MIMF-13.fits,False
R2022041906,False,OPD,V01465019001P0000000002101,FGS-1,FGS1_FP4MIMF,-4.56407,-2.70105,R2022041906-FGS1_FP4MIMF-14.fits,,1252800,01465019001,59686.7031018519,mast:JWST/product/R2022041906-FGS1_FP4MIMF-14.fits,False
R2022041906,False,OPD,V01465020001P0000000002101,FGS-1,FGS1_FP5MIMF,-2.37268,-2.6778,R2022041906-FGS1_FP5MIMF-15.fits,,1252800,01465020001,59686.7189837963,mast:JWST/product/R2022041906-FGS1_FP5MIMF-15.fits,False
R2022041906,False,OPD,V01465022001P0000000002101,FGS-2,FGS2_FP1MIMF,-0.354981,-3.78983,R2022041906-FGS2_FP1MIMF-16.fits,,1252800,01465022001,59686.7551909722,mast:JWST/product/R2022041906-FGS2_FP1MIMF-16.fits,False
R2022041906,False,OPD,V01465023001P0000000002101,FGS-2,FGS2_FP2MIMF,0.461571,-4.57218,R2022041906-FGS2_FP2MIMF-17.fits,,1252800,01465023001,59686.7742372685,mast:JWST/product/R2022041906-FGS2_FP2MIMF-17.fits,False
R2022041906,False,OPD,V01465024001P0000000002101,FGS-2,FGS2_FP3MIMF,-1.44093,-4.85559,R2022041906-FGS2_FP3MIMF-18.fits,,1252800,01465024001,59686.791150463,mast:JWST/product/R2022041906-FGS2_FP3MIMF-18.fits,False
R2022041906,False,OPD,V01465025001P0000000002101,FGS-2,FGS2_FP4MIMF,-1.39666,-2.69672,R2022041906-FGS2_FP4MIMF-19.fits,,1252800,01465025001,59686.8086666667,mast:JWST/product/R2022041906-FGS2_FP4MIMF-19.fits,False
R2022041906,False,OPD,V01465026001P0000000002101,FGS-2,FGS2_FP5MIMF,0.767474,-2.7405,R2022041906-FGS2_FP5MIMF-20.fits,,1252800,01465026001,59686.8262546296,mast:JWST/product/R2022041906-FGS2_FP5MIMF-20.fits,False
R2022041906,False,OPD,V01465028001P0000000002101,NIRISS,NIS_FP1MIMF,4.85721,-3.82955,R2022041906-NIS_FP1MIMF-21.fits,,855360,01465028001,59686.861869213,mast:JWST/product/R2022041906-NIS_FP1MIMF-21.fits,False
R2022041906,False,OPD,V01465029001P0000000002101,NIRISS,NIS_FP2MIMF,5.61739,-4.22469,R2022041906-NIS_FP2MIMF-22.fits,,855360,01465029001,59686.8791134259,mast:JWST/product/R2022041906-NIS_FP2MIMF-22.fits,False
R2022041906,False,OPD,V01465030001P0000000002101,NIRISS,NIS_FP3MIMF,3.81954,-4.72163,R2022041906-NIS_FP3MIMF-23.fits,,855360,01465030001,59686.8964525463,mast:JWST/product/R2022041906-NIS_FP3MIMF-23.fits,False
R2022041906,False,OPD,V01465031001P0000000002101,NIRISS,NIS_FP4MIMF,4.13337,-2.88121,R2022041906-NIS_FP4MIMF-24.fits,,855360,01465031001,59686.9222060185,mast:JWST/product/R2022041906-NIS_FP4MIMF-24.fits,False
R2022041906,False,OPD,V01465032001P0000000002101,NIRISS,NIS_FP5MIMF,5.89061,-2.80445,R2022041906-NIS_FP5MIMF-25.fits,,855360,01465032001,59686.9452337963,mast:JWST/product/R2022041906-NIS_FP5MIMF-25.fits,False
R2022041906,False,OPD,V01465034001P0000000002101,MIRI,MIRIM_FP1MIMF,7.28216,1.56353,R2022041906-MIRIM_FP1MIMF-26.fits,,1048320,01465034001,59686.9922465278,mast:JWST/product/R2022041906-MIRIM_FP1MIMF-26.fits,False
R2022041906,False,OPD,V01465035001P0000000002101,MIRI,MIRIM_FP2MIMF,8.09849,0.871833,R2022041906-MIRIM_FP2MIMF-27.fits,,1045440,01465035001,59687.0028784722,mast:JWST/product/R2022041906-MIRIM_FP2MIMF-27.fits,False
R2022041906,False,OPD,V01465036001P0000000002101,MIRI,MIRIM_FP3MIMF,7.09335,0.789996,R2022041906-MIRIM_FP3MIMF-28.fits,,1039680,01465036001,59687.01315625,mast:JWST/product/R2022041906-MIRIM_FP3MIMF-28.fits,False
R2022041906,False,OPD,V01465037001P0000000002101,MIRI,MIRIM_FP4MIMF,6.96799,2.3072,R2022041906-MIRIM_FP4MIMF-29.fits,,1051200,01465037001,59687.0287986111,mast:JWST/product/R2022041906-MIRIM_FP4MIMF-29.fits,False
R2022041906,False,OPD,V01465038001P0000000002101,MIRI,MIRIM_FP5MIMF,7.70868,2.06681,R2022041906-MIRIM_FP5MIMF-30.fits,,1051200,01465038001,59687.0391412037,mast:JWST/product/R2022041906-MIRIM_FP5MIMF-30.fits,False
R2022042302,False,OPD,V01467001001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022042302-NRCA3_FP1-1.fits,,6419520,01467001001,59692.2017731481,mast:JWST/product/R2022042302-NRCA3_FP1-1.fits,False
R2022042302,False,OPD,V01467001001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16865,-0.766487,R2022042302-NRCA3_FP1-2.fits,,6419520,01467001001,59692.2211597222,mast:JWST/product/R2022042302-NRCA3_FP1-2.fits,False
R2022042601,False,OPD,V01163033001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022042601-NRCA3_FP1-1.fits,,6419520,01163033001,59695.1357893519,mast:JWST/product/R2022042601-NRCA3_FP1-1.fits,False
R2022042601,False,OPD,V01163033001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022042601-NRCA3_FP1-2.fits,,6419520,01163033001,59695.1759270833,mast:JWST/product/R2022042601-NRCA3_FP1-2.fits,False
R2022042901,False,OPD,V01163050001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.767005,R2022042901-NRCA3_FP1-1.fits,,6419520,01163050001,59697.5042395833,mast:JWST/product/R2022042901-NRCA3_FP1-1.fits,False
R2022043002,False,OPD,V01163051001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767264,R2022043002-NRCA3_FP1-1.fits,,6419520,01163051001,59699.7036458333,mast:JWST/product/R2022043002-NRCA3_FP1-1.fits,False
R2022050302,False,OPD,V01163052001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.767005,R2022050302-NRCA3_FP1-1.fits,,6419520,01163052001,59701.6590208333,mast:JWST/product/R2022050302-NRCA3_FP1-1.fits,False
R2022050504,False,OPD,V01163053001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022050504-NRCA3_FP1-1.fits,,6419520,01163053001,59704.686193287,mast:JWST/product/R2022050504-NRCA3_FP1-1.fits,False
R2022050504,False,OPD,V01163053001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16891,-0.766746,R2022050504-NRCA3_FP1-2.fits,,6419520,01163053001,59704.7248414352,mast:JWST/product/R2022050504-NRCA3_FP1-2.fits,False
R2022050802,False,OPD,V01163054001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766487,R2022050802-NRCA3_FP1-1.fits,,6419520,01163054001,59706.9155972222,mast:JWST/product/R2022050802-NRCA3_FP1-1.fits,False
R2022050802,False,OPD,V01163054001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022050802-NRCA3_FP1-2.fits,,6419520,01163054001,59706.953375,mast:JWST/product/R2022050802-NRCA3_FP1-2.fits,False
R2022050902,False,OPD,V01446002001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16606,-0.765969,R2022050902-NRCA3_FP1-1.fits,,6419520,01446002001,59708.4469270833,mast:JWST/product/R2022050902-NRCA3_FP1-1.fits,False
R2022051102,False,OPD,V01446021001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16606,-0.766487,R2022051102-NRCA3_FP1-21.fits,,6419520,01446021001,59709.7913009259,mast:JWST/product/R2022051102-NRCA3_FP1-21.fits,False
R2022051102,False,OPD,V01446021001P0000000002104,NIRCam-A,NRCA3_FP1,-1.16606,-0.766487,R2022051102-NRCA3_FP1-22.fits,,6419520,01446021001,59709.827337963,mast:JWST/product/R2022051102-NRCA3_FP1-22.fits,False
R2022051102,False,OPD,V01446006001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16943,-0.768819,R2022051102-NRCA3_FP1-6.fits,,6419520,01446006001,59710.0981875,mast:JWST/product/R2022051102-NRCA3_FP1-6.fits,False
R2022051102,False,OPD,V01446007001P0000000002101,NIRCam-A,NRCA3_FP2MIMF,-0.463302,-1.37833,R2022051102-NRCA3_FP2MIMF-7.fits,,6295680,01446007001,59710.1229201389,mast:JWST/product/R2022051102-NRCA3_FP2MIMF-7.fits,False
R2022051102,False,OPD,V01446008001P0000000002101,NIRCam-A,NRCA1_FP3MIMF,-2.44774,-1.37559,R2022051102-NRCA1_FP3MIMF-8.fits,,6393600,01446008001,59710.1474884259,mast:JWST/product/R2022051102-NRCA1_FP3MIMF-8.fits,False
R2022051102,False,OPD,V01446009001P0000000002101,NIRCam-A,NRCA2_FP4MIMF,-2.45384,0.646366,R2022051102-NRCA2_FP4MIMF-9.fits,,6554880,01446009001,59710.1720706019,mast:JWST/product/R2022051102-NRCA2_FP4MIMF-9.fits,False
R2022051102,False,OPD,V01446010001P0000000002101,NIRCam-A,NRCA4_FP5MIMF,-0.529952,0.583789,R2022051102-NRCA4_FP5MIMF-10.fits,,6471360,01446010001,59710.196650463,mast:JWST/product/R2022051102-NRCA4_FP5MIMF-10.fits,False
R2022051102,False,OPD,V01446011001P0000000002101,NIRCam-B,NRCB4_FP1,1.27451,-0.540565,R2022051102-NRCB4_FP1-11.fits,,6393600,01446011001,59710.2273252315,mast:JWST/product/R2022051102-NRCB4_FP1-11.fits,False
R2022051102,False,OPD,V01446012001P0000000002101,NIRCam-B,NRCB4_FP2MIMF,0.450448,-1.37387,R2022051102-NRCB4_FP2MIMF-12.fits,,6373440,01446012001,59710.2547858796,mast:JWST/product/R2022051102-NRCB4_FP2MIMF-12.fits,False
R2022051102,False,OPD,V01446013001P0000000002101,NIRCam-B,NRCB2_FP3MIMF,2.43665,-1.36721,R2022051102-NRCB2_FP3MIMF-13.fits,,6419520,01446013001,59710.2792453704,mast:JWST/product/R2022051102-NRCB2_FP3MIMF-13.fits,False
R2022051102,False,OPD,V01446014001P0000000002101,NIRCam-B,NRCB1_FP4MIMF,2.44419,0.663628,R2022051102-NRCB1_FP4MIMF-14.fits,,6367680,01446014001,59710.3037141204,mast:JWST/product/R2022051102-NRCB1_FP4MIMF-14.fits,False
R2022051102,False,OPD,V01446015001P0000000002101,NIRCam-B,NRCB3_FP5MIMF,0.458384,0.652431,R2022051102-NRCB3_FP5MIMF-15.fits,,6471360,01446015001,59710.3281701389,mast:JWST/product/R2022051102-NRCB3_FP5MIMF-15.fits,False
R2022051309,False,OPD,V01445010001P0000000002101,NIRCam-A,NRCA3_FP1,-1.16995,-0.768042,R2022051309-NRCA3_FP1-1.fits,,6419520,01445010001,59711.7986736111,mast:JWST/product/R2022051309-NRCA3_FP1-1.fits,False
R2022051309,False,OPD,V01445011001P0000000002101,NIRCam-A,NRCA3_FP2MIMF,-0.46667,-1.37859,R2022051309-NRCA3_FP2MIMF-2.fits,,6295680,01445011001,59711.8232453704,mast:JWST/product/R2022051309-NRCA3_FP2MIMF-2.fits,False
R2022051309,False,OPD,V01445012001P0000000002101,NIRCam-A,NRCA1_FP3MIMF,-2.44851,-1.3761,R2022051309-NRCA1_FP3MIMF-3.fits,,6393600,01445012001,59711.8478136574,mast:JWST/product/R2022051309-NRCA1_FP3MIMF-3.fits,False
R2022051309,False,OPD,V01445013001P0000000002101,NIRCam-A,NRCA2_FP4MIMF,-2.45333,0.647921,R2022051309-NRCA2_FP4MIMF-4.fits,,6554880,01445013001,59711.8751342593,mast:JWST/product/R2022051309-NRCA2_FP4MIMF-4.fits,False
R2022051309,False,OPD,V01445014001P0000000002101,NIRCam-A,NRCA4_FP5MIMF,-0.529952,0.581716,R2022051309-NRCA4_FP5MIMF-5.fits,,6471360,01445014001,59711.9025578704,mast:JWST/product/R2022051309-NRCA4_FP5MIMF-5.fits,False
R2022051309,False,OPD,V01445015001P0000000002101,NIRCam-B,NRCB4_FP1,1.27712,-0.540033,R2022051309-NRCB4_FP1-6.fits,,6393600,01445015001,59711.9423217593,mast:JWST/product/R2022051309-NRCB4_FP1-6.fits,False
R2022051309,False,OPD,V01445016001P0000000002101,NIRCam-B,NRCB4_FP2MIMF,0.448621,-1.37388,R2022051309-NRCB4_FP2MIMF-7.fits,,6373440,01445016001,59711.9697824074,mast:JWST/product/R2022051309-NRCB4_FP2MIMF-7.fits,False
R2022051309,False,OPD,V01445017001P0000000002101,NIRCam-B,NRCB2_FP3MIMF,2.43614,-1.37034,R2022051309-NRCB2_FP3MIMF-8.fits,,6419520,01445017001,59711.9943622685,mast:JWST/product/R2022051309-NRCB2_FP3MIMF-8.fits,False
R2022051309,False,OPD,V01445018001P0000000002101,NIRCam-B,NRCB1_FP4MIMF,2.4403,0.658916,R2022051309-NRCB1_FP4MIMF-9.fits,,6367680,01445018001,59712.0189652778,mast:JWST/product/R2022051309-NRCB1_FP4MIMF-9.fits,False
R2022051309,False,OPD,V01445019001P0000000002101,NIRCam-B,NRCB3_FP5MIMF,0.457082,0.651643,R2022051309-NRCB3_FP5MIMF-10.fits,,6471360,01445019001,59712.0435474537,mast:JWST/product/R2022051309-NRCB3_FP5MIMF-10.fits,False
R2022051309,False,OPD,V01445083001P0000000002101,NIRCam-B,NRCB2_FULL,1.53745,-0.507134,R2022051309-NRCB2_FULL-11.fits,,6373440,01445083001,59712.0678842593,mast:JWST/product/R2022051309-NRCB2_FULL-11.fits,False
R2022052301,False,OPD,V01163055001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.766746,R2022052301-NRCA3_FP1-55.fits,,6419520,01163055001,59719.388125,mast:JWST/product/R2022052301-NRCA3_FP1-55.fits,False
R2022052301,False,OPD,V01163056001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16891,-0.766487,R2022052301-NRCA3_FP1-56.fits,,6419520,01163056001,59720.0679212963,mast:JWST/product/R2022052301-NRCA3_FP1-56.fits,False
R2022052301,False,OPD,V01163057001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.766746,R2022052301-NRCA3_FP1-57.fits,,6419520,01163057001,59721.7268460648,mast:JWST/product/R2022052301-NRCA3_FP1-57.fits,False
R2022052701,False,OPD,V01163059001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767006,R2022052701-NRCA3_FP1-0.fits,,6419520,01163059001,59726.0138599537,mast:JWST/product/R2022052701-NRCA3_FP1-0.fits,False
R2022052701,False,OPD,V01163059001P000000000310C,NIRCam-A,NRCA3_FP1,-1.16907,-0.766798,R2022052701-NRCA3_FP1-1.fits,,6419520,01163059001,59726.0946354167,mast:JWST/product/R2022052701-NRCA3_FP1-1.fits,False
R2022052701,False,OPD,V01163059001P000000000310H,NIRCam-A,NRCA3_FP1,-1.16813,-0.767005,R2022052701-NRCA3_FP1-2.fits,,5627520,01163059001,59726.1281886574,mast:JWST/product/R2022052701-NRCA3_FP1-2.fits,False
R2022060101,False,OPD,V01163060001P0000000003104,NIRCam-A,NRCA3_FP1,-1.19507,-0.767005,R2022060101-NRCA3_FP1-1.fits,,6419520,01163060001,59728.5617141204,mast:JWST/product/R2022060101-NRCA3_FP1-1.fits,False
R2022060101,False,OPD,V01163060001P0000000003107,NIRCam-A,NRCA3_FP1,-1.19481,-0.767005,R2022060101-NRCA3_FP1-2.fits,,6419520,01163060001,59728.5991180556,mast:JWST/product/R2022060101-NRCA3_FP1-2.fits,False
R2022060103,False,OPD,V01163062001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022060103-NRCA3_FP1-1.fits,,6419520,01163062001,59731.7094618056,mast:JWST/product/R2022060103-NRCA3_FP1-1.fits,False
R2022060402,False,OPD,V01163167001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022060402-NRCA3_FP1-1.fits,,6419520,01163167001,59733.8174918981,mast:JWST/product/R2022060402-NRCA3_FP1-1.fits,False
R2022060602,False,OPD,V01163168001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022060602-NRCA3_FP1-1.fits,,6419520,01163168001,59735.9130104167,mast:JWST/product/R2022060602-NRCA3_FP1-1.fits,False
R2022060802,False,OPD,V01163169001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022060802-NRCA3_FP1-1.fits,,6419520,01163169001,59738.0581736111,mast:JWST/product/R2022060802-NRCA3_FP1-1.fits,False
R2022060802,False,OPD,V01163169001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022060802-NRCA3_FP1-2.fits,,6419520,01163169001,59738.0985613426,mast:JWST/product/R2022060802-NRCA3_FP1-2.fits,False
R2022061001,False,OPD,V01163170001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022061001-NRCA3_FP1-1.fits,,6419520,01163170001,59740.4233506944,mast:JWST/product/R2022061001-NRCA3_FP1-1.fits,False
R2022061001,False,OPD,V01163170001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022061001-NRCA3_FP1-2.fits,,6419520,01163170001,59740.4516840278,mast:JWST/product/R2022061001-NRCA3_FP1-2.fits,False
R2022061302,False,OPD,V01163171001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022061302-NRCA3_FP1-1.fits,,6419520,01163171001,59742.2807939815,mast:JWST/product/R2022061302-NRCA3_FP1-1.fits,False
R2022061402,False,OPD,V01163172001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767005,R2022061402-NRCA3_FP1-1.fits,,6419520,01163172001,59744.4964351852,mast:JWST/product/R2022061402-NRCA3_FP1-1.fits,False
R2022061403,False,OPD,V01163172001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.767005,R2022061403-NRCA3_FP1-1.fits,,3424320,01163172001,59744.4964351852,mast:JWST/product/R2022061403-NRCA3_FP1-1.fits,False
R2022061602,False,OPD,V01163173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.766487,R2022061602-NRCA3_FP1-1.fits,,6419520,01163173001,59746.1919351852,mast:JWST/product/R2022061602-NRCA3_FP1-1.fits,False
R2022061604,False,OPD,V01163173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16865,-0.766487,R2022061604-NRCA3_FP1-1.fits,,3424320,01163173001,59746.1919351852,mast:JWST/product/R2022061604-NRCA3_FP1-1.fits,False
R202206160A,False,OPD,V01163173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16295,-0.763897,R202206160A-NRCA3_FP1-0.fits,,2652480,01163173001,59746.1919351852,mast:JWST/product/R202206160A-NRCA3_FP1-0.fits,False
R2022061701,False,OPD,V01163173001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.765969,R2022061701-NRCA3_FP1-0.fits,,2652480,01163173001,59746.1919351852,mast:JWST/product/R2022061701-NRCA3_FP1-0.fits,False
R2022061904,False,OPD,V01163200001P000000000310C,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022061904-NRCA3_FP1-2.fits,,6419520,01163200001,59749.7728773148,mast:JWST/product/R2022061904-NRCA3_FP1-2.fits,False
R2022061904,False,OPD,V01163200001P000000000310H,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022061904-NRCA3_FP1-3.fits,,5627520,01163200001,59749.8066782407,mast:JWST/product/R2022061904-NRCA3_FP1-3.fits,False
R2022062004,False,OPD,V01163202001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16855,-0.767006,R2022062004-NRCA3_FP1-0.fits,,6419520,01163202001,59750.0958703704,mast:JWST/product/R2022062004-NRCA3_FP1-0.fits,False
R2022062004,False,OPD,V01163202001P000000000310C,NIRCam-A,NRCA3_FP1,-1.16855,-0.767005,R2022062004-NRCA3_FP1-1.fits,,6419520,01163202001,59750.1756516204,mast:JWST/product/R2022062004-NRCA3_FP1-1.fits,False
R2022062102,False,OPD,V01163175001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16813,-0.766487,R2022062102-NRCA3_FP1-0.fits,,6419520,01163175001,59751.5834502315,mast:JWST/product/R2022062102-NRCA3_FP1-0.fits,False
R2022062102,False,OPD,V01163175001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16865,-0.766487,R2022062102-NRCA3_FP1-1.fits,,6419520,01163175001,59751.6061909722,mast:JWST/product/R2022062102-NRCA3_FP1-1.fits,False
R2022062701,False,OPD,V01163175001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16886,-0.766902,R2022062701-NRCA3_FP1-1.fits,,13227840,01163175001,59751.5834502315,mast:JWST/product/R2022062701-NRCA3_FP1-1.fits,False
R2022062704,False,OPD,V01163206001P0000000004104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022062704-NRCA3_FP1-1.fits,,6419520,01163206001,59757.5629513889,mast:JWST/product/R2022062704-NRCA3_FP1-1.fits,False
R2022063002,False,OPD,V02726477001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022063002-NRCA3_FP1-1.fits,,6419520,02726477001,59759.6272974537,mast:JWST/product/R2022063002-NRCA3_FP1-1.fits,False
R2022063002,False,OPD,V02726477001P0000000003107,NIRCam-A,NRCA3_FP1,-1.16917,-0.767524,R2022063002-NRCA3_FP1-2.fits,,6419520,02726477001,59759.662837963,mast:JWST/product/R2022063002-NRCA3_FP1-2.fits,False
R2022070403,False,OPD,V02724067001P0000000003104,NIRCam-A,NRCA3_FP1,-1.16839,-0.766746,R2022070403-NRCA3_FP1-0.fits,,6419520,02724067001,59761.5483969907,mast:JWST/product/R2022070403-NRCA3_FP1-0.fits,False
